filename,ground_truth,prediction,confidence,correct
2021_0819_101027_083A-workersAhead-start4595.MOV_image0,workersAhead,stop,0.9,False
2021_0819_101027_083A-workersAhead-start4595.MOV_image1,workersAhead,stop,0.9,False
2021_0819_101027_083A-workersAhead-start4595.MOV_image12,workersAhead,yield,0.9,False
2021_0819_101027_083A-workersAhead-start4595.MOV_image13,workersAhead,stop,0.9,False
2021_0819_101027_083A-workersAhead-start4595.MOV_image14,workersAhead,none,0.0,False
2021_0819_101027_083A-workersAhead-start4595.MOV_image2,workersAhead,yield,0.9,False
2021_0819_101027_083A-workersAhead-start4595.MOV_image3,workersAhead,stop,0.9,False
2021_0819_102141_085A-doNotEnter-start3930.MOV_image0,doNotEnter,doNotEnter,0.9,True
2021_0819_102141_085A-doNotEnter-start3930.MOV_image1,doNotEnter,doNotEnter,0.9,True
2021_0819_102141_085A-doNotEnter-start3930.MOV_image2,doNotEnter,stop,0.9,False
2021_0819_102141_085A-doNotEnter-start3930.MOV_image3,doNotEnter,doNotEnter,0.9,True
2021_0819_102141_085A-doNotEnter-start3930.MOV_image4,doNotEnter,doNotEnter,0.9,True
2021_0819_102141_085A-doNotEnter-start3930.MOV_image5,doNotEnter,doNotEnter,0.9,True
2021_0819_102141_085A-speedLimit35-start4350.MOV_image0,speedLimit35,speedLimit35,0.9,True
2021_0819_102141_085A-speedLimit35-start4350.MOV_image1,speedLimit35,speedLimit35,0.9,True
2021_0819_102141_085A-speedLimit35-start4350.MOV_image2,speedLimit35,speedLimit45,0.9,False
2021_0819_102141_085A-speedLimit35-start4350.MOV_image3,speedLimit35,speedLimit35,0.9,True
2021_0819_102141_085A-speedLimit35-start4765.MOV_image0,speedLimit35,none,0.0,False
2021_0819_102141_085A-stop-start1820.MOV_image0,stop,stop,0.9,True
2021_0819_102141_085A-stop-start1820.MOV_image1,stop,stop,0.9,True
2021_0819_102141_085A-stop-start1820.MOV_image10,stop,stop,0.9,True
2021_0819_102141_085A-stop-start1820.MOV_image11,stop,stop,0.99,True
2021_0819_102141_085A-stop-start1820.MOV_image12,stop,stop,0.9,True
2021_0819_102141_085A-stop-start1820.MOV_image13,stop,stop,0.9,True
2021_0819_102141_085A-stop-start1820.MOV_image2,stop,stop,0.9,True
2021_0819_102141_085A-stop-start1820.MOV_image3,stop,stop,0.9,True
2021_0819_102141_085A-stop-start1820.MOV_image4,stop,stop,0.9,True
2021_0819_102141_085A-stop-start1820.MOV_image5,stop,stop,0.99,True
2021_0819_102141_085A-stop-start1820.MOV_image6,stop,stop,0.9,True
2021_0819_102141_085A-stop-start1820.MOV_image7,stop,stop,0.9,True
2021_0819_102141_085A-stop-start1820.MOV_image8,stop,stop,0.9,True
2021_0819_102141_085A-stop-start1820.MOV_image9,stop,stop,0.99,True
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image0,noLeftOrUTurn,speedLimit95,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image1,noLeftOrUTurn,speedLimit95,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image10,noLeftOrUTurn,speedLimit25,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image100,oneWay,speedLimit95,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image101,oneWay,speedLimit45,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image102,oneWay,speedLimit95,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image103,oneWay,speedLimit95,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image104,oneWay,speedLimit95,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image105,oneWay,speedLimit95,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image106,oneWay,interstate95South,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image107,oneWay,speedLimit95,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image108,oneWay,speedLimit95,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image109,oneWay,interstate95South,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image11,noLeftOrUTurn,speedLimit25,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image110,oneWay,noTurnOnRed,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image111,oneWay,noTurnOnRed,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image112,oneWay,speedLimit95,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image113,oneWay,none,0.0,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image114,oneWay,noTurn,0.8,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image115,oneWay,none,1.0,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image12,noLeftOrUTurn,speedLimit65,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image13,noLeftOrUTurn,speedLimit75,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image14,noLeftOrUTurn,speedLimit25,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image15,noLeftOrUTurn,speedLimit25,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image16,noLeftOrUTurn,speedLimit35,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image17,noLeftOrUTurn,speedLimit35,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image18,noLeftOrUTurn,speedLimit75,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image19,noLeftOrUTurn,speedLimit75,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image2,noLeftOrUTurn,speedLimit95,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image20,noLeftOrUTurn,speedLimit75,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image21,noLeftOrUTurn,speedLimit95,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image22,noLeftOrUTurn,speedLimit45,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image23,noLeftOrUTurn,speedLimit95,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image24,noLeftOrUTurn,speedLimit95,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image25,noLeftOrUTurn,interstate95South,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image26,noLeftOrUTurn,noTurnOnRed,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image27,noLeftOrUTurn,doNotTurnOnRed,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image28,noLeftOrUTurn,speedLimit95,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image29,noLeftOrUTurn,noTurn,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image3,noLeftOrUTurn,speedLimit95,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image30,pedestrianCrossing,speedLimit75,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image31,pedestrianCrossing,speedLimit35,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image32,pedestrianCrossing,speedLimit25,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image33,pedestrianCrossing,speedLimit35,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image34,pedestrianCrossing,speedLimit35,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image35,pedestrianCrossing,speedLimit75,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image36,pedestrianCrossing,speedLimit25,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image37,pedestrianCrossing,speedLimit75,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image38,pedestrianCrossing,speedLimit25,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image39,pedestrianCrossing,speedLimit75,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image4,noLeftOrUTurn,speedLimit35,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image40,pedestrianCrossing,speedLimit95,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image41,pedestrianCrossing,speedLimit45,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image42,pedestrianCrossing,speedLimit95,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image43,pedestrianCrossing,speedLimit45,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image44,pedestrianCrossing,speedLimit95,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image45,pedestrianCrossing,speedLimit95,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image46,pedestrianCrossing,speedLimit95,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image47,pedestrianCrossing,speedLimit95,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image48,pedestrianCrossing,interstate95South,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image49,pedestrianCrossing,speedLimit95,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image5,noLeftOrUTurn,speedLimit95,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image50,pedestrianCrossing,speedLimit95,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image51,pedestrianCrossing,interstate95South,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image52,pedestrianCrossing,noTurnOnRed,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image53,pedestrianCrossing,noTurnOnRed,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image54,pedestrianCrossing,speedLimit95,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image55,pedestrianCrossing,noTurn,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image56,pedestrianCrossing,none,0.0,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image57,pedestrianCrossing,noTurn,0.8,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image58,pedestrianCrossing,none,0.0,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image59,pedestrianCrossing,none,0.0,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image6,noLeftOrUTurn,speedLimit25,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image60,doNotEnter,speedLimit35,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image61,doNotEnter,speedLimit75,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image62,doNotEnter,speedLimit35,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image63,doNotEnter,speedLimit25,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image64,doNotEnter,speedLimit35,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image65,doNotEnter,speedLimit35,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image66,doNotEnter,speedLimit75,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image67,doNotEnter,speedLimit25,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image68,doNotEnter,speedLimit75,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image69,doNotEnter,speedLimit95,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image7,noLeftOrUTurn,speedLimit25,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image70,doNotEnter,speedLimit45,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image71,doNotEnter,speedLimit95,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image72,doNotEnter,speedLimit45,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image73,doNotEnter,speedLimit95,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image74,doNotEnter,speedLimit95,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image75,doNotEnter,speedLimit95,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image76,doNotEnter,speedLimit95,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image77,doNotEnter,interstate95South,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image78,doNotEnter,speedLimit95,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image79,doNotEnter,speedLimit95,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image8,noLeftOrUTurn,speedLimit25,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image80,doNotEnter,interstate95South,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image81,doNotEnter,noTurn,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image82,doNotEnter,noTurnOnRed,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image83,doNotEnter,speedLimit95,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image84,doNotEnter,none,0.0,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image85,doNotEnter,noTurn,0.8,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image86,doNotEnter,none,0.0,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image87,oneWay,speedLimit35,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image88,oneWay,speedLimit75,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image89,oneWay,speedLimit35,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image9,noLeftOrUTurn,speedLimit25,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image90,oneWay,speedLimit25,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image91,oneWay,speedLimit35,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image92,oneWay,speedLimit35,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image93,oneWay,speedLimit75,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image94,oneWay,speedLimit25,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image95,oneWay,speedLimit75,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image96,oneWay,speedLimit25,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image97,oneWay,speedLimit75,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image98,oneWay,speedLimit95,0.9,False
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image99,oneWay,speedLimit45,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image0,pedestrianCrossing,speedLimit45,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image1,pedestrianCrossing,speedLimit65,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image10,pedestrianCrossing,speedLimit95,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image11,pedestrianCrossing,pedestrianCrossing,0.9,True
2021_0819_170825_087A-noRightTurn-start12060.MOV_image12,pedestrianCrossing,yield,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image13,pedestrianCrossing,pedestrianCrossing,0.9,True
2021_0819_170825_087A-noRightTurn-start12060.MOV_image14,pedestrianCrossing,pedestrianCrossing,0.9,True
2021_0819_170825_087A-noRightTurn-start12060.MOV_image15,pedestrianCrossing,pedestrianCrossing,0.9,True
2021_0819_170825_087A-noRightTurn-start12060.MOV_image16,pedestrianCrossing,pedestrianCrossing,0.9,True
2021_0819_170825_087A-noRightTurn-start12060.MOV_image17,pedestrianCrossing,noTurnOnLeft,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image18,doNotEnter,speedLimit45,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image19,doNotEnter,speedLimit45,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image2,pedestrianCrossing,speedLimit35,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image20,doNotEnter,doNotTurnOnRed,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image21,doNotEnter,speedLimit60,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image22,doNotEnter,speedLimit45,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image23,doNotEnter,speedLimit45,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image24,doNotEnter,speedLimit65,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image25,doNotEnter,speedLimit35,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image26,oneWay,speedLimit70,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image27,oneWay,speedLimit80,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image28,oneWay,speedLimit60,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image29,oneWay,speedLimit45,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image3,pedestrianCrossing,speedLimit45,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image30,oneWay,speedLimit45,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image31,oneWay,speedLimit65,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image32,oneWay,speedLimit35,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image33,noRightTurn,laneUse,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image34,noRightTurn,speedLimit45,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image35,noRightTurn,laneMerge,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image36,noRightTurn,noTurn,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image37,noRightTurn,speedLimit45,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image38,noRightTurn,laneMerge,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image39,noRightTurn,speedLimit45,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image4,pedestrianCrossing,speedLimit45,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image40,noRightTurn,speedLimit45,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image41,noRightTurn,speedLimit60,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image42,yield,pedestrianCrossing,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image43,yield,pedestrianCrossing,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image44,yield,pedestrianCrossing,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image45,yield,noTurnOnLeft,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image46,yield,yield,0.9,True
2021_0819_170825_087A-noRightTurn-start12060.MOV_image47,yield,yield,0.9,True
2021_0819_170825_087A-noRightTurn-start12060.MOV_image48,yield,yield,0.9,True
2021_0819_170825_087A-noRightTurn-start12060.MOV_image49,yield,oneWay,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image5,pedestrianCrossing,speedLimit65,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image50,yield,yield,0.9,True
2021_0819_170825_087A-noRightTurn-start12060.MOV_image51,yield,yield,0.9,True
2021_0819_170825_087A-noRightTurn-start12060.MOV_image52,yield,yield,0.9,True
2021_0819_170825_087A-noRightTurn-start12060.MOV_image53,yield,yield,0.9,True
2021_0819_170825_087A-noRightTurn-start12060.MOV_image54,yield,yield,0.9,True
2021_0819_170825_087A-noRightTurn-start12060.MOV_image6,pedestrianCrossing,speedLimit95,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image7,pedestrianCrossing,speedLimit100,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image8,pedestrianCrossing,speedLimit45,0.9,False
2021_0819_170825_087A-noRightTurn-start12060.MOV_image9,pedestrianCrossing,speedLimit65,0.9,False
2021_0819_170825_087A-pedestrianCrossing-start8640.MOV_image0,noLeftOrUTurn,speedLimit45,0.9,False
2021_0819_170825_087A-pedestrianCrossing-start8640.MOV_image1,noLeftOrUTurn,speedLimit60,0.9,False
2021_0819_170825_087A-pedestrianCrossing-start8640.MOV_image10,noLeftOrUTurn,speedLimit95,0.9,False
2021_0819_170825_087A-pedestrianCrossing-start8640.MOV_image11,noLeftOrUTurn,speedLimit95,0.9,False
2021_0819_170825_087A-pedestrianCrossing-start8640.MOV_image12,noLeftOrUTurn,speedLimit95,0.9,False
2021_0819_170825_087A-pedestrianCrossing-start8640.MOV_image13,noLeftOrUTurn,speedLimit35,0.9,False
2021_0819_170825_087A-pedestrianCrossing-start8640.MOV_image14,noLeftOrUTurn,speedLimit95,0.9,False
2021_0819_170825_087A-pedestrianCrossing-start8640.MOV_image15,noLeftOrUTurn,speedLimit95,0.9,False
2021_0819_170825_087A-pedestrianCrossing-start8640.MOV_image16,noLeftOrUTurn,noTurnOnRed,0.9,False
2021_0819_170825_087A-pedestrianCrossing-start8640.MOV_image17,pedestrianCrossing,speedLimit95,0.95,False
2021_0819_170825_087A-pedestrianCrossing-start8640.MOV_image18,pedestrianCrossing,speedLimit50,0.9,False
2021_0819_170825_087A-pedestrianCrossing-start8640.MOV_image19,pedestrianCrossing,laneMerge,0.9,False
2021_0819_170825_087A-pedestrianCrossing-start8640.MOV_image2,noLeftOrUTurn,speedLimit95,0.9,False
